-3.0737e-06	-0.053504	2.5484e-05	-9.4478e-06	-0.018303	2.6254e-06	2.0096	2.0096	0.00016397	0.00014843	-4.9972e-07	0.005617	-1.2414e-06	-1.7059e-06	0.021859	-4.5351e-06	-2.5653e-06	-0.059077	2.6718e-05
-3.2684e-06	-0.053799	2.553e-05	-9.7356e-06	-0.014714	2.3149e-06	2.0097	2.0097	0.00016568	0.00014985	-5.3931e-07	0.0060388	-1.3284e-06	-1.7816e-06	0.022525	-4.5566e-06	-2.7202e-06	-0.059796	2.6851e-05
-3.4688e-06	-0.054021	2.5571e-05	-1.0019e-05	-0.011138	2.0345e-06	2.0098	2.0098	0.00016736	0.00015124	-5.8054e-07	0.0064757	-1.4159e-06	-1.8578e-06	0.023188	-4.5761e-06	-2.8791e-06	-0.060459	2.698e-05
-3.6747e-06	-0.054173	2.5607e-05	-1.0298e-05	-0.0075776	1.7806e-06	2.0097	2.0097	0.000169	0.0001526	-6.2343e-07	0.0069275	-1.5038e-06	-1.9342e-06	0.023849	-4.5937e-06	-3.0419e-06	-0.061066	2.7104e-05
-3.8862e-06	-0.054254	2.5638e-05	-1.0572e-05	-0.0040353	1.55e-06	2.0095	2.0095	0.0001706	0.00015392	-6.6796e-07	0.0073942	-1.5923e-06	-2.011e-06	0.024506	-4.6097e-06	-3.2086e-06	-0.061616	2.7223e-05
-4.103e-06	-0.054264	2.5665e-05	-1.0842e-05	-0.00051273	1.3396e-06	2.0092	2.0092	0.00017218	0.00015522	-7.1415e-07	0.0078757	-1.6812e-06	-2.088e-06	0.025161	-4.6242e-06	-3.3791e-06	-0.062111	2.7339e-05
-4.3251e-06	-0.054204	2.5688e-05	-1.1107e-05	0.0029882	1.1472e-06	2.0087	2.0087	0.00017372	0.00015649	-7.62e-07	0.008372	-1.7705e-06	-2.1652e-06	0.025812	-4.6374e-06	-3.5532e-06	-0.062551	2.7452e-05
-4.5525e-06	-0.054075	2.5707e-05	-1.1367e-05	0.0064658	9.7039e-07	2.0082	2.0082	0.00017524	0.00015774	-8.115e-07	0.008883	-1.8601e-06	-2.2425e-06	0.02646	-4.6493e-06	-3.7308e-06	-0.062936	2.7561e-05
-4.7849e-06	-0.053876	2.5723e-05	-1.1623e-05	0.0099184	8.0734e-07	2.0075	2.0075	0.00017672	0.00015896	-8.6266e-07	0.0094086	-1.95e-06	-2.32e-06	0.027103	-4.66e-06	-3.9119e-06	-0.063266	2.7667e-05
-5.0224e-06	-0.05361	2.5736e-05	-1.1874e-05	0.013345	6.5634e-07	2.0068	2.0068	0.00017818	0.00016015	-9.1547e-07	0.0099486	-2.0402e-06	-2.3975e-06	0.027742	-4.6697e-06	-4.0964e-06	-0.063542	2.777e-05
