-3.019e-07	0.031583	1.3776e-06	-6.1008e-07	0.057177	-1.4456e-07	1.8525	1.8525	0.00019186	0.00019077	0.24859	0.24859	0.000191	0.00019163	-0.14607	-0.14607	8.5872e-07	-8.5872e-07
-3.1433e-07	0.032746	1.374e-06	-6.2117e-07	0.058144	-1.7943e-07	1.8517	1.8517	0.00019277	0.00019167	0.25147	0.25148	0.0001919	0.00019254	-0.14981	-0.14981	8.7023e-07	-8.7023e-07
-3.2697e-07	0.033928	1.3697e-06	-6.3201e-07	0.059095	-2.1369e-07	1.8508	1.8508	0.00019367	0.00019256	0.25434	0.25434	0.00019279	0.00019344	-0.15356	-0.15356	8.8147e-07	-8.8147e-07
-3.3982e-07	0.035128	1.3648e-06	-6.4258e-07	0.06003	-2.4732e-07	1.8498	1.8498	0.00019456	0.00019344	0.25718	0.25718	0.00019367	0.00019433	-0.15733	-0.15733	8.9243e-07	-8.9243e-07
-3.5288e-07	0.036347	1.3592e-06	-6.5289e-07	0.060949	-2.8033e-07	1.8489	1.8489	0.00019544	0.0001943	0.25999	0.25999	0.00019453	0.00019521	-0.16111	-0.16111	9.0312e-07	-9.0312e-07
-3.6614e-07	0.037584	1.3529e-06	-6.6294e-07	0.06185	-3.1271e-07	1.8479	1.8479	0.0001963	0.00019516	0.26277	0.26277	0.00019539	0.00019607	-0.1649	-0.1649	9.1354e-07	-9.1354e-07
-3.7959e-07	0.038839	1.346e-06	-6.7271e-07	0.062734	-3.4446e-07	1.8468	1.8468	0.00019715	0.000196	0.26553	0.26553	0.00019623	0.00019693	-0.1687	-0.1687	9.2367e-07	-9.2367e-07
-3.9323e-07	0.040111	1.3385e-06	-6.8221e-07	0.0636	-3.7557e-07	1.8457	1.8457	0.00019799	0.00019683	0.26825	0.26826	0.00019706	0.00019777	-0.17252	-0.17252	9.3352e-07	-9.3352e-07
-4.0706e-07	0.0414	1.3304e-06	-6.9144e-07	0.064447	-4.0604e-07	1.8446	1.8446	0.00019882	0.00019766	0.27096	0.27096	0.00019788	0.0001986	-0.17633	-0.17633	9.4309e-07	-9.4309e-07
-4.2107e-07	0.042706	1.3217e-06	-7.0039e-07	0.065276	-4.3586e-07	1.8435	1.8435	0.00019964	0.00019847	0.27363	0.27363	0.00019869	0.00019942	-0.18016	-0.18016	9.5239e-07	-9.5239e-07
-4.3525e-07	0.044027	1.3124e-06	-7.0906e-07	0.066085	-4.6504e-07	1.8423	1.8423	0.00020045	0.00019927	0.27627	0.27627	0.00019949	0.00020023	-0.18399	-0.18399	9.614e-07	-9.614e-07
-4.496e-07	0.045365	1.3025e-06	-7.1746e-07	0.066875	-4.9357e-07	1.8411	1.8411	0.00020125	0.00020006	0.27889	0.27889	0.00020028	0.00020103	-0.18782	-0.18782	9.7013e-07	-9.7013e-07
-4.6411e-07	0.046718	1.2921e-06	-7.2557e-07	0.067645	-5.2145e-07	1.8398	1.8398	0.00020204	0.00020084	0.28147	0.28147	0.00020106	0.00020182	-0.19166	-0.19166	9.7858e-07	-9.7858e-07
-4.7878e-07	0.048086	1.2811e-06	-7.3341e-07	0.068394	-5.4868e-07	1.8385	1.8385	0.00020282	0.00020162	0.28403	0.28403	0.00020183	0.0002026	-0.19549	-0.19549	9.8675e-07	-9.8675e-07
-4.936e-07	0.049468	1.2696e-06	-7.4097e-07	0.069123	-5.7525e-07	1.8372	1.8372	0.00020359	0.00020238	0.28655	0.28656	0.00020259	0.00020337	-0.19933	-0.19933	9.9465e-07	-9.9465e-07
-5.0856e-07	0.050865	1.2576e-06	-7.4825e-07	0.069831	-6.0116e-07	1.8359	1.8359	0.00020434	0.00020313	0.28905	0.28905	0.00020334	0.00020413	-0.20316	-0.20316	1.0023e-06	-1.0023e-06
